UTC DateTime,region,nuclear(GW),geothermal(GW),biomass(GW),coal(GW),wind(GW),solar(GW),hydro(GW),gas(GW),oil,unknown,hydro-discharge,battery_discharge,renewable_percentage,total_consumption(GW),breakdown estimated?,UTC time,UTC date,Carbon_Intensity(gCO2eq/kWh),intensity estimated?
7/16/2024 9:00,US-CAL-IID,0,0,0,0,0,0,31,203,0,347,0,0,5,581,TRUE,9:00:00,7/16/2024,327,TRUE
7/16/2024 10:00,US-CAL-IID,0,0,0,0,0,0,31,199,0,349,0,0,5,579,TRUE,10:00:00,7/16/2024,338,TRUE
7/16/2024 11:00,US-CAL-IID,0,0,0,0,0,0,31,200,0,349,0,0,5,579,TRUE,11:00:00,7/16/2024,340,TRUE
7/16/2024 12:00,US-CAL-IID,0,0,0,0,0,1,31,200,0,348,0,0,5,580,TRUE,12:00:00,7/16/2024,328,TRUE
7/16/2024 13:00,US-CAL-IID,0,0,0,0,0,76,30,191,0,349,0,0,16,646,TRUE,13:00:00,7/16/2024,219,TRUE
7/16/2024 14:00,US-CAL-IID,0,0,0,0,0,274,31,184,0,348,0,0,36,836,TRUE,14:00:00,7/16/2024,169,TRUE
7/16/2024 15:00,US-CAL-IID,0,0,0,0,0,414,30,197,0,343,0,0,45,983,TRUE,15:00:00,7/16/2024,155,TRUE
7/16/2024 16:00,US-CAL-IID,0,0,0,0,0,462,31,201,0,340,0,0,48,1034,TRUE,16:00:00,7/16/2024,157,TRUE
7/16/2024 17:00,US-CAL-IID,0,0,0,0,0,488,30,203,0,340,0,0,49,1062,TRUE,17:00:00,7/16/2024,165,TRUE
7/16/2024 18:00,US-CAL-IID,0,0,0,0,0,494,31,211,0,339,0,0,49,1074,TRUE,18:00:00,7/16/2024,186,TRUE
7/16/2024 19:00,US-CAL-IID,0,0,0,0,0,497,31,214,0,340,0,0,49,1081,TRUE,19:00:00,7/16/2024,195,TRUE
7/16/2024 20:00,US-CAL-IID,0,0,0,0,0,486,31,220,0,334,0,0,48,1073,TRUE,20:00:00,7/16/2024,207,TRUE
7/16/2024 21:00,US-CAL-IID,0,0,0,0,0,485,31,212,0,335,0,0,49,1063,TRUE,21:00:00,7/16/2024,209,TRUE
7/16/2024 22:00,US-CAL-IID,0,0,0,0,0,463,31,205,0,335,0,0,48,1033,TRUE,22:00:00,7/16/2024,235,TRUE
7/16/2024 23:00,US-CAL-IID,0,0,0,0,0,429,32,211,0,335,0,0,46,1007,TRUE,23:00:00,7/16/2024,266,TRUE
7/17/2024 0:00,US-CAL-IID,0,0,0,0,0,353,31,230,0,332,0,0,41,945,TRUE,0:00:00,7/17/2024,293,TRUE
7/17/2024 1:00,US-CAL-IID,0,0,0,0,0,177,31,240,0,330,0,0,27,777,TRUE,1:00:00,7/17/2024,382,TRUE
7/17/2024 2:00,US-CAL-IID,0,0,0,0,0,30,31,270,0,336,0,0,9,667,TRUE,2:00:00,7/17/2024,448,TRUE
7/14/2024 3:00,US-CAL-TIDC,0,0,0,0,0,0,100,222,0,0,0,0,31,322,FALSE,3:00:00,7/14/2024,445,FALSE
7/14/2024 4:00,US-CAL-TIDC,0,0,0,0,0,0,100,235,0,0,0,0,30,335,FALSE,4:00:00,7/14/2024,433,FALSE
7/14/2024 5:00,US-CAL-TIDC,0,0,0,0,0,0,100,225,0,0,0,0,31,325,FALSE,5:00:00,7/14/2024,449,FALSE
7/14/2024 6:00,US-CAL-TIDC,0,0,0,0,0,0,100,186,0,0,0,0,35,286,FALSE,6:00:00,7/14/2024,415,FALSE
7/14/2024 7:00,US-CAL-TIDC,0,0,0,0,0,0,100,186,0,0,0,0,35,286,TRUE,7:00:00,7/14/2024,415,TRUE
7/14/2024 8:00,US-CAL-TIDC,0,0,0,0,0,0,99,158,0,0,0,0,39,257,TRUE,8:00:00,7/14/2024,387,TRUE
7/14/2024 9:00,US-CAL-TIDC,0,0,0,0,0,0,92,135,0,0,0,0,41,227,TRUE,9:00:00,7/14/2024,365,TRUE
7/14/2024 10:00,US-CAL-TIDC,0,0,0,0,0,0,89,131,0,0,0,0,41,220,TRUE,10:00:00,7/14/2024,336,TRUE
7/14/2024 11:00,US-CAL-TIDC,0,0,0,0,0,0,85,131,0,0,0,0,39,216,TRUE,11:00:00,7/14/2024,324,TRUE
7/14/2024 12:00,US-CAL-TIDC,0,0,0,0,0,0,85,133,0,0,0,0,39,218,TRUE,12:00:00,7/14/2024,326,TRUE
7/14/2024 13:00,US-CAL-TIDC,0,0,0,0,0,0,85,123,0,0,0,0,41,209,TRUE,13:00:00,7/14/2024,260,TRUE
7/14/2024 14:00,US-CAL-TIDC,0,0,0,0,0,0,87,117,0,0,0,0,43,204,TRUE,14:00:00,7/14/2024,232,TRUE
7/14/2024 15:00,US-CAL-TIDC,0,0,0,0,0,0,97,118,0,0,0,0,45,215,TRUE,15:00:00,7/14/2024,228,TRUE
7/14/2024 16:00,US-CAL-TIDC,0,0,0,0,0,0,103,117,0,0,0,0,47,219,TRUE,16:00:00,7/14/2024,230,TRUE
7/14/2024 17:00,US-CAL-TIDC,0,0,0,0,0,0,117,123,0,0,0,0,49,239,TRUE,17:00:00,7/14/2024,234,TRUE
7/14/2024 18:00,US-CAL-TIDC,0,0,0,0,0,0,114,135,0,0,0,0,46,249,TRUE,18:00:00,7/14/2024,232,TRUE
7/14/2024 19:00,US-CAL-TIDC,0,0,0,0,0,0,115,143,0,0,0,0,45,258,TRUE,19:00:00,7/14/2024,226,TRUE
7/14/2024 20:00,US-CAL-TIDC,0,0,0,0,0,0,116,169,0,0,0,0,41,285,TRUE,20:00:00,7/14/2024,220,TRUE
7/14/2024 21:00,US-CAL-TIDC,0,0,0,0,0,0,116,201,0,0,0,0,36,317,TRUE,21:00:00,7/14/2024,231,TRUE
7/14/2024 22:00,US-CAL-TIDC,0,0,0,0,0,0,116,227,0,0,0,0,34,344,TRUE,22:00:00,7/14/2024,243,TRUE
7/14/2024 23:00,US-CAL-TIDC,0,0,0,0,0,0,116,217,0,0,0,0,35,333,TRUE,23:00:00,7/14/2024,266,TRUE
7/15/2024 0:00,US-CAL-TIDC,0,0,0,0,0,0,110,212,0,0,0,0,34,322,TRUE,0:00:00,7/15/2024,333,TRUE
7/15/2024 1:00,US-CAL-TIDC,0,0,0,0,0,0,110,227,0,0,0,0,33,337,TRUE,1:00:00,7/15/2024,402,TRUE
7/15/2024 2:00,US-CAL-TIDC,0,0,0,0,0,0,100,246,0,0,0,0,29,346,FALSE,2:00:00,7/15/2024,422,FALSE
7/15/2024 2:00,US-CAL-TIDC,0,0,0,0,0,0,110,255,0,0,0,0,30,365,TRUE,2:00:00,7/15/2024,475,TRUE
7/15/2024 3:00,US-CAL-TIDC,0,0,0,0,0,0,100,290,0,0,0,0,26,390,FALSE,3:00:00,7/15/2024,408,FALSE
7/15/2024 4:00,US-CAL-TIDC,0,0,0,0,0,0,100,232,0,0,0,0,30,332,FALSE,4:00:00,7/15/2024,420,FALSE
7/15/2024 5:00,US-CAL-TIDC,0,0,0,0,0,0,90,214,0,0,0,0,30,304,FALSE,5:00:00,7/15/2024,459,FALSE
7/15/2024 6:00,US-CAL-TIDC,0,0,0,0,0,0,82,185,0,0,0,0,31,267,FALSE,6:00:00,7/15/2024,489,FALSE
7/15/2024 19:00,US-CAL-TIDC,0,0,0,0,0,0,100,176,0,0,0,0,36,276,FALSE,19:00:00,7/15/2024,247,FALSE
7/15/2024 20:00,US-CAL-TIDC,0,0,0,0,0,0,100,220,0,0,0,0,31,320,FALSE,20:00:00,7/15/2024,249,FALSE
7/15/2024 21:00,US-CAL-TIDC,0,0,0,0,0,0,100,229,0,0,0,0,30,329,FALSE,21:00:00,7/15/2024,253,FALSE
7/15/2024 22:00,US-CAL-TIDC,0,0,0,0,0,0,100,219,0,0,0,0,31,319,FALSE,22:00:00,7/15/2024,300,FALSE
7/15/2024 23:00,US-CAL-TIDC,0,0,0,0,0,0,100,246,0,0,0,0,29,346,FALSE,23:00:00,7/15/2024,312,FALSE
7/16/2024 0:00,US-CAL-TIDC,0,0,0,0,0,0,100,256,0,0,0,0,28,356,FALSE,0:00:00,7/16/2024,322,FALSE
7/16/2024 1:00,US-CAL-TIDC,0,0,0,0,0,0,100,233,0,0,0,0,30,333,FALSE,1:00:00,7/16/2024,350,FALSE
7/16/2024 2:00,US-CAL-TIDC,0,0,0,0,0,0,100,270,0,0,0,0,27,370,FALSE,2:00:00,7/16/2024,352,FALSE
7/16/2024 3:00,US-CAL-TIDC,0,0,0,0,0,0,100,249,0,0,0,0,29,349,FALSE,3:00:00,7/16/2024,337,FALSE
7/16/2024 4:00,US-CAL-TIDC,0,0,0,0,0,0,100,244,0,0,0,0,29,344,FALSE,4:00:00,7/16/2024,340,FALSE
7/16/2024 5:00,US-CAL-TIDC,0,0,0,0,0,0,100,206,0,0,0,0,33,306,FALSE,5:00:00,7/16/2024,387,FALSE
7/16/2024 6:00,US-CAL-TIDC,0,0,0,0,0,0,100,198,0,0,0,0,34,298,FALSE,6:00:00,7/16/2024,333,FALSE
7/16/2024 7:00,US-CAL-TIDC,0,0,0,0,0,0,100,198,0,0,0,0,34,298,TRUE,7:00:00,7/16/2024,333,TRUE
7/16/2024 8:00,US-CAL-TIDC,0,0,0,0,0,0,94,183,0,0,0,0,34,277,TRUE,8:00:00,7/16/2024,310,TRUE
7/16/2024 9:00,US-CAL-TIDC,0,0,0,0,0,0,90,177,0,0,0,0,34,268,TRUE,9:00:00,7/16/2024,327,TRUE
7/16/2024 10:00,US-CAL-TIDC,0,0,0,0,0,0,85,176,0,0,0,0,33,261,TRUE,10:00:00,7/16/2024,338,TRUE
7/16/2024 11:00,US-CAL-TIDC,0,0,0,0,0,0,83,176,0,0,0,0,32,259,TRUE,11:00:00,7/16/2024,340,TRUE
7/16/2024 12:00,US-CAL-TIDC,0,0,0,0,0,0,80,180,0,0,0,0,31,259,TRUE,12:00:00,7/16/2024,328,TRUE
7/16/2024 13:00,US-CAL-TIDC,0,0,0,0,0,0,81,177,0,0,0,0,31,257,TRUE,13:00:00,7/16/2024,219,TRUE
7/16/2024 14:00,US-CAL-TIDC,0,0,0,0,0,0,82,167,0,0,0,0,33,250,TRUE,14:00:00,7/16/2024,169,TRUE
7/16/2024 15:00,US-CAL-TIDC,0,0,0,0,0,0,89,163,0,0,0,0,35,252,TRUE,15:00:00,7/16/2024,155,TRUE
7/16/2024 16:00,US-CAL-TIDC,0,0,0,0,0,0,98,160,0,0,0,0,38,257,TRUE,16:00:00,7/16/2024,157,TRUE
7/16/2024 17:00,US-CAL-TIDC,0,0,0,0,0,0,105,165,0,0,0,0,39,270,TRUE,17:00:00,7/16/2024,165,TRUE
7/16/2024 18:00,US-CAL-TIDC,0,0,0,0,0,0,109,175,0,0,0,0,38,284,TRUE,18:00:00,7/16/2024,186,TRUE
7/16/2024 19:00,US-CAL-TIDC,0,0,0,0,0,0,111,193,0,0,0,0,37,304,TRUE,19:00:00,7/16/2024,195,TRUE
7/16/2024 20:00,US-CAL-TIDC,0,0,0,0,0,0,113,218,0,0,0,0,34,331,TRUE,20:00:00,7/16/2024,207,TRUE
7/16/2024 21:00,US-CAL-TIDC,0,0,0,0,0,0,115,239,0,0,0,0,33,354,TRUE,21:00:00,7/16/2024,209,TRUE
7/16/2024 22:00,US-CAL-TIDC,0,0,0,0,0,0,116,252,0,0,0,0,32,368,TRUE,22:00:00,7/16/2024,235,TRUE
7/16/2024 23:00,US-CAL-TIDC,0,0,0,0,0,0,117,254,0,0,0,0,32,371,TRUE,23:00:00,7/16/2024,266,TRUE
7/17/2024 0:00,US-CAL-TIDC,0,0,0,0,0,0,112,253,0,0,0,0,31,365,TRUE,0:00:00,7/17/2024,293,TRUE
7/17/2024 1:00,US-CAL-TIDC,0,0,0,0,0,0,112,266,0,0,0,0,30,378,TRUE,1:00:00,7/17/2024,382,TRUE
7/17/2024 2:00,US-CAL-TIDC,0,0,0,0,0,0,112,291,0,0,0,0,28,403,TRUE,2:00:00,7/17/2024,448,TRUE
7/14/2024 3:00,US-CAR-CPLE,3597,0,0,1761,0,0,27,1442,0,1073,0,0,0,7900,FALSE,3:00:00,7/14/2024,445,FALSE
7/14/2024 4:00,US-CAR-CPLE,3597,0,0,1761,0,0,27,1442,0,1073,0,0,0,7900,TRUE,4:00:00,7/14/2024,433,FALSE
7/14/2024 5:00,US-CAR-CPLE,3600,0,0,1736,0,0,23,1294,0,1078,0,0,0,7731,TRUE,5:00:00,7/14/2024,449,FALSE
7/14/2024 6:00,US-CAR-CPLE,3602,0,0,1737,0,0,27,1151,0,1076,0,0,0,7592,TRUE,6:00:00,7/14/2024,415,FALSE
7/14/2024 7:00,US-CAR-CPLE,3606,0,0,1739,0,0,22,1144,0,1079,0,0,0,7590,TRUE,7:00:00,7/14/2024,415,TRUE
7/14/2024 8:00,US-CAR-CPLE,3603,0,0,1741,0,0,29,1144,0,1079,0,0,0,7596,TRUE,8:00:00,7/14/2024,387,TRUE
7/14/2024 9:00,US-CAR-CPLE,3605,0,0,1739,0,0,26,1135,0,1080,0,0,0,7585,TRUE,9:00:00,7/14/2024,365,TRUE
7/14/2024 10:00,US-CAR-CPLE,3603,0,0,1774,0,21,31,1055,0,1061,0,0,1,7544,TRUE,10:00:00,7/14/2024,336,TRUE
7/14/2024 11:00,US-CAR-CPLE,3606,0,0,1782,0,310,24,1109,0,1057,0,0,4,7888,TRUE,11:00:00,7/14/2024,324,TRUE
7/14/2024 12:00,US-CAR-CPLE,3605,0,0,1782,0,805,26,1136,0,1064,0,0,10,8417,TRUE,12:00:00,7/14/2024,326,TRUE
7/14/2024 13:00,US-CAR-CPLE,3606,0,0,1810,0,1311,25,1251,0,1057,0,0,15,9060,TRUE,13:00:00,7/14/2024,260,TRUE
7/14/2024 14:00,US-CAR-CPLE,3603,0,0,1942,0,1680,24,1281,0,1051,0,0,18,9580,TRUE,14:00:00,7/14/2024,232,TRUE
7/14/2024 15:00,US-CAR-CPLE,3599,0,0,2029,0,1924,25,1456,0,1071,0,0,19,10104,TRUE,15:00:00,7/14/2024,228,TRUE
7/14/2024 16:00,US-CAR-CPLE,3599,0,0,2362,0,2058,25,1607,0,1084,0,0,19,10735,TRUE,16:00:00,7/14/2024,230,TRUE
7/14/2024 17:00,US-CAR-CPLE,3596,0,0,2696,0,2110,26,1647,0,1097,0,0,19,11172,TRUE,17:00:00,7/14/2024,234,TRUE
7/14/2024 18:00,US-CAR-CPLE,3593,0,0,3067,0,2009,25,1701,0,1108,0,0,18,11503,TRUE,18:00:00,7/14/2024,232,TRUE
7/14/2024 19:00,US-CAR-CPLE,3592,0,0,3323,0,1771,25,1707,0,1120,0,0,16,11537,TRUE,19:00:00,7/14/2024,226,TRUE
7/14/2024 20:00,US-CAR-CPLE,3589,0,0,3393,0,1422,24,1783,0,1121,0,0,13,11333,TRUE,20:00:00,7/14/2024,220,TRUE
7/14/2024 21:00,US-CAR-CPLE,3590,0,0,3401,0,1042,28,1796,0,1123,0,0,10,10982,TRUE,21:00:00,7/14/2024,231,TRUE
7/14/2024 22:00,US-CAR-CPLE,3593,0,0,3387,0,557,38,1821,0,1143,0,0,6,10538,TRUE,22:00:00,7/14/2024,243,TRUE
7/14/2024 23:00,US-CAR-CPLE,3588,0,0,3282,0,148,44,1828,0,1147,0,0,2,10037,TRUE,23:00:00,7/14/2024,266,TRUE
7/15/2024 0:00,US-CAR-CPLE,3590,0,0,3075,0,4,37,1698,15,1215,0,0,0,9635,TRUE,0:00:00,7/15/2024,333,TRUE
7/15/2024 1:00,US-CAR-CPLE,3594,0,0,2753,0,0,30,1601,15,1206,0,0,0,9199,TRUE,1:00:00,7/15/2024,402,TRUE
7/15/2024 2:00,US-CAR-CPLE,3591,0,0,2464,0,0,12,1981,0,1073,0,0,0,9121,FALSE,2:00:00,7/15/2024,422,FALSE
7/15/2024 2:00,US-CAR-CPLE,3594,0,0,2565,0,0,24,1509,0,1168,0,0,0,8860,TRUE,2:00:00,7/15/2024,475,TRUE
7/15/2024 3:00,US-CAR-CPLE,3590,0,0,2367,0,0,7,1952,0,1090,0,0,0,9006,FALSE,3:00:00,7/15/2024,408,FALSE
7/15/2024 19:00,US-CAR-CPLE,3579,0,0,2776,0,1589,12,2627,0,1307,0,0,13,11890,FALSE,19:00:00,7/15/2024,247,FALSE
7/15/2024 20:00,US-CAR-CPLE,3577,0,0,2780,0,1178,43,2922,0,1318,0,0,10,11818,FALSE,20:00:00,7/15/2024,249,FALSE
7/15/2024 21:00,US-CAR-CPLE,3579,0,0,2777,0,772,51,2963,0,1319,0,0,7,11461,FALSE,21:00:00,7/15/2024,253,FALSE
7/15/2024 22:00,US-CAR-CPLE,3588,0,0,2778,0,405,50,2941,0,1320,0,0,4,11082,FALSE,22:00:00,7/15/2024,300,FALSE
7/15/2024 23:00,US-CAR-CPLE,3586,0,0,2782,0,174,52,2577,0,1311,0,0,2,10482,FALSE,23:00:00,7/15/2024,312,FALSE
7/16/2024 0:00,US-CAR-CPLE,3588,0,0,2783,0,6,50,2383,0,1253,0,0,1,10063,FALSE,0:00:00,7/16/2024,322,FALSE
7/16/2024 1:00,US-CAR-CPLE,3579,0,0,2775,0,0,50,2275,0,1217,0,0,1,9896,FALSE,1:00:00,7/16/2024,350,FALSE
7/16/2024 2:00,US-CAR-CPLE,3595,0,0,2748,0,0,27,1742,0,1054,0,0,0,9166,FALSE,2:00:00,7/16/2024,352,FALSE
7/16/2024 3:00,US-CAR-CPLE,3585,0,0,2400,0,0,5,1589,0,904,0,0,0,8483,FALSE,3:00:00,7/16/2024,337,FALSE
7/16/2024 4:00,US-CAR-CPLE,3585,0,0,2400,0,0,5,1589,0,904,0,0,0,8483,TRUE,4:00:00,7/16/2024,340,FALSE
7/16/2024 5:00,US-CAR-CPLE,3587,0,0,2255,0,0,3,1513,0,887,0,0,0,8246,TRUE,5:00:00,7/16/2024,387,FALSE
7/16/2024 6:00,US-CAR-CPLE,3586,0,0,2169,0,0,5,1411,0,855,0,0,0,8027,TRUE,6:00:00,7/16/2024,333,FALSE
7/16/2024 7:00,US-CAR-CPLE,3589,0,0,2092,0,0,3,1315,0,829,0,0,0,7828,TRUE,7:00:00,7/16/2024,333,TRUE
7/16/2024 8:00,US-CAR-CPLE,3590,0,0,2055,0,0,4,1334,0,822,0,0,0,7805,TRUE,8:00:00,7/16/2024,310,TRUE
7/16/2024 9:00,US-CAR-CPLE,3592,0,0,2046,0,0,3,1380,0,837,0,0,0,7858,TRUE,9:00:00,7/16/2024,327,TRUE
7/16/2024 10:00,US-CAR-CPLE,3592,0,0,2097,0,26,2,1400,0,858,0,0,0,7975,TRUE,10:00:00,7/16/2024,338,TRUE
7/16/2024 11:00,US-CAR-CPLE,3592,0,0,2182,0,359,3,1451,0,871,0,0,4,8457,TRUE,11:00:00,7/16/2024,340,TRUE
7/16/2024 12:00,US-CAR-CPLE,3592,0,0,2231,0,937,1,1468,0,874,0,0,10,9103,TRUE,12:00:00,7/16/2024,328,TRUE
7/16/2024 13:00,US-CAR-CPLE,3592,0,0,2301,0,1459,0,1488,0,877,0,0,15,9717,TRUE,13:00:00,7/16/2024,219,TRUE
7/16/2024 14:00,US-CAR-CPLE,3590,0,0,2440,0,1873,0,1563,0,900,0,0,18,10366,TRUE,14:00:00,7/16/2024,169,TRUE
7/16/2024 15:00,US-CAR-CPLE,3588,0,0,2613,0,2152,0,1681,0,934,0,0,20,10969,TRUE,15:00:00,7/16/2024,155,TRUE
7/16/2024 16:00,US-CAR-CPLE,3586,0,0,2800,0,2253,0,1725,0,969,0,0,20,11334,TRUE,16:00:00,7/16/2024,157,TRUE
7/16/2024 17:00,US-CAR-CPLE,3582,0,0,2981,0,2198,0,1881,2,1014,0,0,19,11658,TRUE,17:00:00,7/16/2024,165,TRUE
7/16/2024 18:00,US-CAR-CPLE,3583,0,0,3122,0,2109,0,1971,1,1033,0,0,18,11820,TRUE,18:00:00,7/16/2024,186,TRUE
7/16/2024 19:00,US-CAR-CPLE,3579,0,0,3259,0,1964,1,2076,0,1044,0,0,16,11924,TRUE,19:00:00,7/16/2024,195,TRUE
7/16/2024 20:00,US-CAR-CPLE,3576,0,0,3357,0,1631,4,2226,0,1051,0,0,14,11845,TRUE,20:00:00,7/16/2024,207,TRUE
7/16/2024 21:00,US-CAR-CPLE,3575,0,0,3468,0,1226,12,2309,0,1053,0,0,11,11643,TRUE,21:00:00,7/16/2024,209,TRUE
7/16/2024 22:00,US-CAR-CPLE,3575,0,0,3522,0,697,28,2286,0,1057,0,0,6,11165,TRUE,22:00:00,7/16/2024,235,TRUE
7/16/2024 23:00,US-CAR-CPLE,3576,0,0,3506,0,210,30,2243,1,1062,0,0,2,10628,TRUE,23:00:00,7/16/2024,266,TRUE
7/17/2024 0:00,US-CAR-CPLE,3574,0,0,3353,0,4,21,2116,13,1049,0,0,0,10129,TRUE,0:00:00,7/17/2024,293,TRUE
7/17/2024 1:00,US-CAR-CPLE,3576,0,0,3080,0,0,13,2009,13,1037,0,0,0,9728,TRUE,1:00:00,7/17/2024,382,TRUE
7/17/2024 2:00,US-CAR-CPLE,3578,0,0,2900,0,0,6,1875,0,992,0,0,0,9351,TRUE,2:00:00,7/17/2024,448,TRUE
7/14/2024 3:00,US-CAR-CPLW,0,0,0,0,0,0,5,320,0,165,0,0,1,490,FALSE,3:00:00,7/14/2024,445,FALSE
7/14/2024 4:00,US-CAR-CPLW,0,0,0,0,0,0,5,320,0,165,0,0,1,490,TRUE,4:00:00,7/14/2024,433,FALSE
7/14/2024 5:00,US-CAR-CPLW,0,0,0,0,0,0,5,314,0,165,0,0,1,483,TRUE,5:00:00,7/14/2024,449,FALSE
7/14/2024 6:00,US-CAR-CPLW,0,0,0,0,0,0,3,315,0,166,0,0,1,483,TRUE,6:00:00,7/14/2024,415,FALSE
7/14/2024 7:00,US-CAR-CPLW,0,0,0,0,0,0,5,315,0,165,0,0,1,485,TRUE,7:00:00,7/14/2024,415,TRUE
7/14/2024 8:00,US-CAR-CPLW,0,0,0,0,0,0,5,315,0,166,0,0,1,485,TRUE,8:00:00,7/14/2024,387,TRUE
7/14/2024 9:00,US-CAR-CPLW,0,0,0,0,0,0,5,315,0,166,0,0,1,485,TRUE,9:00:00,7/14/2024,365,TRUE
7/14/2024 10:00,US-CAR-CPLW,0,0,0,0,0,0,5,316,0,166,0,0,1,486,TRUE,10:00:00,7/14/2024,336,TRUE
7/14/2024 11:00,US-CAR-CPLW,0,0,0,0,0,0,5,316,0,166,0,0,1,487,TRUE,11:00:00,7/14/2024,324,TRUE
7/14/2024 12:00,US-CAR-CPLW,0,0,0,0,0,0,5,314,0,167,0,0,1,487,TRUE,12:00:00,7/14/2024,326,TRUE
7/14/2024 13:00,US-CAR-CPLW,0,0,0,0,0,0,6,312,0,166,0,0,1,485,TRUE,13:00:00,7/14/2024,260,TRUE
7/14/2024 14:00,US-CAR-CPLW,0,0,0,0,0,1,6,314,0,168,0,0,2,490,TRUE,14:00:00,7/14/2024,232,TRUE
7/14/2024 15:00,US-CAR-CPLW,0,0,0,0,0,2,62,311,0,168,0,0,12,543,TRUE,15:00:00,7/14/2024,228,TRUE
7/14/2024 16:00,US-CAR-CPLW,0,0,0,0,0,1,73,311,0,168,0,0,13,553,TRUE,16:00:00,7/14/2024,230,TRUE
7/14/2024 17:00,US-CAR-CPLW,0,0,0,0,0,1,73,310,0,167,0,0,14,552,TRUE,17:00:00,7/14/2024,234,TRUE
7/14/2024 18:00,US-CAR-CPLW,0,0,0,0,0,1,74,308,0,167,0,0,14,550,TRUE,18:00:00,7/14/2024,232,TRUE
7/14/2024 19:00,US-CAR-CPLW,0,0,0,0,0,1,73,308,0,167,0,0,14,550,TRUE,19:00:00,7/14/2024,226,TRUE
7/14/2024 20:00,US-CAR-CPLW,0,0,0,0,0,1,74,308,0,166,0,0,14,549,TRUE,20:00:00,7/14/2024,220,TRUE
7/14/2024 21:00,US-CAR-CPLW,0,0,0,0,0,0,73,309,0,166,0,0,13,549,TRUE,21:00:00,7/14/2024,231,TRUE
7/14/2024 22:00,US-CAR-CPLW,0,0,0,0,0,0,34,309,0,167,0,0,7,509,TRUE,22:00:00,7/14/2024,243,TRUE
7/14/2024 23:00,US-CAR-CPLW,0,0,0,0,0,0,5,308,0,167,0,0,1,479,TRUE,23:00:00,7/14/2024,266,TRUE
7/15/2024 0:00,US-CAR-CPLW,0,0,0,0,0,0,12,358,0,166,0,0,2,536,TRUE,0:00:00,7/15/2024,333,TRUE
7/15/2024 1:00,US-CAR-CPLW,0,0,0,0,0,0,8,359,0,166,0,0,1,533,TRUE,1:00:00,7/15/2024,402,TRUE
7/15/2024 2:00,US-CAR-CPLW,0,0,0,0,0,0,6,318,0,165,0,0,1,489,FALSE,2:00:00,7/15/2024,422,FALSE
7/15/2024 2:00,US-CAR-CPLW,0,0,0,0,0,0,5,353,0,166,0,0,1,524,TRUE,2:00:00,7/15/2024,475,TRUE
7/15/2024 3:00,US-CAR-CPLW,0,0,0,0,0,0,5,323,0,165,0,0,1,493,FALSE,3:00:00,7/15/2024,408,FALSE
7/15/2024 19:00,US-CAR-CPLW,0,0,0,0,0,1,5,463,0,163,0,0,1,632,FALSE,19:00:00,7/15/2024,247,FALSE
7/15/2024 20:00,US-CAR-CPLW,0,0,0,0,0,1,5,468,0,165,0,0,1,639,FALSE,20:00:00,7/15/2024,249,FALSE
7/15/2024 21:00,US-CAR-CPLW,0,0,0,0,0,0,10,470,0,165,0,0,2,645,FALSE,21:00:00,7/15/2024,253,FALSE
7/15/2024 22:00,US-CAR-CPLW,0,0,0,0,0,0,70,458,0,163,0,0,10,691,FALSE,22:00:00,7/15/2024,300,FALSE
7/15/2024 23:00,US-CAR-CPLW,0,0,0,0,0,0,17,454,0,165,0,0,3,636,FALSE,23:00:00,7/15/2024,312,FALSE
7/16/2024 0:00,US-CAR-CPLW,0,0,0,0,0,0,5,468,0,164,0,0,1,637,FALSE,0:00:00,7/16/2024,322,FALSE
7/16/2024 1:00,US-CAR-CPLW,0,0,0,0,0,0,4,390,0,163,0,0,1,557,FALSE,1:00:00,7/16/2024,350,FALSE
7/16/2024 2:00,US-CAR-CPLW,0,0,0,0,0,0,5,315,0,164,0,0,1,484,FALSE,2:00:00,7/16/2024,352,FALSE
7/16/2024 3:00,US-CAR-CPLW,0,0,0,0,0,0,5,318,0,164,0,0,1,487,FALSE,3:00:00,7/16/2024,337,FALSE
7/16/2024 4:00,US-CAR-CPLW,0,0,0,0,0,0,5,318,0,164,0,0,1,487,TRUE,4:00:00,7/16/2024,340,FALSE
7/16/2024 5:00,US-CAR-CPLW,0,0,0,0,0,0,5,312,0,164,0,0,1,481,TRUE,5:00:00,7/16/2024,387,FALSE
7/16/2024 6:00,US-CAR-CPLW,0,0,0,0,0,0,4,306,0,164,0,0,1,474,TRUE,6:00:00,7/16/2024,333,FALSE
7/16/2024 7:00,US-CAR-CPLW,0,0,0,0,0,0,5,303,0,163,0,0,1,471,TRUE,7:00:00,7/16/2024,333,TRUE
7/16/2024 8:00,US-CAR-CPLW,0,0,0,0,0,0,5,298,0,161,0,0,1,464,TRUE,8:00:00,7/16/2024,310,TRUE
7/16/2024 9:00,US-CAR-CPLW,0,0,0,0,0,0,5,309,0,163,0,0,1,477,TRUE,9:00:00,7/16/2024,327,TRUE
7/16/2024 10:00,US-CAR-CPLW,0,0,0,0,0,0,5,314,0,164,0,0,1,484,TRUE,10:00:00,7/16/2024,338,TRUE
7/16/2024 11:00,US-CAR-CPLW,0,0,0,0,0,0,5,313,0,166,0,0,1,485,TRUE,11:00:00,7/16/2024,340,TRUE
7/16/2024 12:00,US-CAR-CPLW,0,0,0,0,0,0,5,314,0,167,0,0,1,486,TRUE,12:00:00,7/16/2024,328,TRUE
